success,rewards,steps,resources,epsilon,first_success,PGF,I_op
0.0,-22.11,30.0,4.0,0.1,,3.8,0.5
0.0,-27.14,30.0,0.0,0.1,,0.1,0.3
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-25.37,30.0,1.0,0.1,,2.475,0.35
0.0,-26.7,30.0,0.0,0.1,,0.1,0.3
0.0,-26.53,30.0,1.0,0.1,,2.475,0.35
0.0,-27.11,30.0,1.0,0.1,,2.475,0.35
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-26.52,30.0,1.0,0.1,,2.475,0.35
0.0,-25.72,30.0,2.0,0.1,,2.85,0.4
0.0,-24.75,30.0,2.0,0.1,,2.85,0.4
0.0,-25.91,30.0,2.0,0.1,,2.85,0.4
0.0,-28.84,30.0,0.0,0.1,,0.1,0.3
0.0,-22.16,30.0,4.0,0.1,,3.8,0.5
0.0,-25.72,30.0,2.0,0.1,,2.85,0.4
0.0,-26.07,30.0,1.0,0.1,,2.475,0.35
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-26.96,30.0,0.0,0.1,,0.1,0.3
0.0,-24.91,30.0,2.0,0.1,,2.85,0.4
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-26.35,30.0,1.0,0.1,,2.475,0.35
0.0,-25.92,30.0,2.0,0.1,,2.85,0.4
0.0,-24.52,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-28.11,30.0,0.0,0.1,,0.1,0.3
0.0,-27.11,30.0,1.0,0.1,,2.475,0.35
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-26.11,30.0,2.0,0.1,,2.85,0.4
0.0,-26.71,30.0,1.0,0.1,,2.475,0.35
0.0,-26.52,30.0,1.0,0.1,,2.475,0.35
0.0,-27.72,30.0,0.0,0.1,,0.1,0.3
0.0,-28.1,30.0,0.0,0.1,,0.1,0.3
0.0,-26.97,30.0,0.0,0.1,,0.1,0.3
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-27.73,30.0,0.0,0.1,,0.1,0.3
0.0,-26.72,30.0,1.0,0.1,,2.475,0.35
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-25.96,30.0,1.0,0.1,,2.475,0.35
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-25.96,30.0,1.0,0.1,,2.475,0.35
0.0,-27.3,30.0,0.0,0.1,,0.1,0.3
0.0,-27.3,30.0,1.0,0.1,,2.475,0.35
0.0,-26.7,30.0,1.0,0.1,,2.475,0.35
0.0,-25.72,30.0,2.0,0.1,,2.85,0.4
0.0,-26.33,30.0,1.0,0.1,,2.475,0.35
0.0,-26.91,30.0,1.0,0.1,,2.475,0.35
0.0,-24.52,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-26.91,30.0,1.0,0.1,,2.475,0.35
0.0,-26.92,30.0,0.0,0.1,,0.1,0.3
0.0,-25.53,30.0,2.0,0.1,,2.85,0.4
0.0,-24.72,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-26.31,30.0,1.0,0.1,,2.475,0.35
0.0,-27.92,30.0,0.0,0.1,,0.1,0.3
0.0,-23.64,30.0,2.0,0.1,,2.85,0.4
0.0,-26.53,30.0,2.0,0.1,,2.85,0.4
0.0,-24.14,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-26.91,30.0,1.0,0.1,,2.475,0.35
0.0,-28.12,30.0,0.0,0.1,,0.1,0.3
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-26.53,30.0,1.0,0.1,,2.475,0.35
0.0,-24.11,30.0,2.0,0.1,,2.85,0.4
0.0,-27.11,30.0,1.0,0.1,,2.475,0.35
0.0,-28.11,30.0,0.0,0.1,,0.1,0.3
0.0,-26.98,30.0,0.0,0.1,,0.1,0.3
0.0,-26.53,30.0,1.0,0.1,,2.475,0.35
0.0,-23.54,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-26.63,30.0,1.0,0.1,,2.475,0.35
0.0,-26.54,30.0,1.0,0.1,,2.475,0.35
0.0,-24.71,30.0,1.0,0.1,,2.475,0.35
0.0,-27.11,30.0,1.0,0.1,,2.475,0.35
0.0,-26.81,30.0,1.0,0.1,,2.475,0.35
0.0,-26.91,30.0,1.0,0.1,,2.475,0.35
0.0,-27.95,30.0,0.0,0.1,,0.1,0.3
0.0,-28.92,30.0,0.0,0.1,,0.1,0.3
0.0,-25.53,30.0,2.0,0.1,,2.85,0.4
0.0,-25.97,30.0,1.0,0.1,,2.475,0.35
0.0,-25.72,30.0,1.0,0.1,,2.475,0.35
0.0,-25.71,30.0,0.0,0.1,,0.1,0.3
0.0,-26.91,30.0,1.0,0.1,,2.475,0.35
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-27.48,30.0,0.0,0.1,,0.1,0.3
0.0,-26.719999999999995,30.0,1.0,0.1,,2.475,0.35
0.0,-23.8,30.0,2.0,0.1,,2.85,0.4
0.0,-22.91,30.0,2.0,0.1,,2.85,0.4
0.0,-20.1,30.0,6.0,0.1,,4.55,0.6000000000000001
0.0,-27.71,30.0,0.0,0.1,,0.1,0.3
0.0,-25.12,30.0,1.0,0.1,,2.475,0.35
0.0,-26.71,30.0,1.0,0.1,,2.475,0.35
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-26.55,30.0,0.0,0.1,,0.1,0.3
0.0,-24.75,30.0,2.0,0.1,,2.85,0.4
0.0,-23.55,30.0,2.0,0.1,,2.85,0.4
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-26.34,30.0,1.0,0.1,,2.475,0.35
0.0,-27.91,30.0,0.0,0.1,,0.1,0.3
0.0,-25.1,30.0,2.0,0.1,,2.85,0.4
0.0,-28.02,30.0,1.0,0.1,,2.475,0.35
0.0,-26.05,30.0,1.0,0.1,,2.475,0.35
0.0,-26.3,30.0,1.0,0.1,,2.475,0.35
0.0,-27.73,30.0,0.0,0.1,,0.1,0.3
0.0,-27.39,30.0,0.0,0.1,,0.1,0.3
0.0,-26.579999999999995,30.0,1.0,0.1,,2.475,0.35
0.0,-26.8,30.0,0.0,0.1,,0.1,0.3
0.0,-25.96,30.0,1.0,0.1,,2.475,0.35
0.0,-27.61,30.0,0.0,0.1,,0.1,0.3
0.0,-27.11,30.0,1.0,0.1,,2.475,0.35
0.0,-26.21,30.0,0.0,0.1,,0.1,0.3
0.0,-29.03,30.0,0.0,0.1,,0.1,0.3
0.0,-27.9,30.0,0.0,0.1,,0.1,0.3
0.0,-27.74,30.0,0.0,0.1,,0.1,0.3
0.0,-27.1,30.0,1.0,0.1,,2.475,0.35
0.0,-26.71,30.0,1.0,0.1,,2.475,0.35
0.0,-24.32,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.19,30.0,1.0,0.1,,2.475,0.35
0.0,-26.93,30.0,2.0,0.1,,2.85,0.4
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-24.94,30.0,2.0,0.1,,2.85,0.4
0.0,-25.72,30.0,2.0,0.1,,2.85,0.4
0.0,-24.32,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.72,30.0,2.0,0.1,,2.85,0.4
0.0,-25.91,30.0,2.0,0.1,,2.85,0.4
0.0,-28.1,30.0,0.0,0.1,,0.1,0.3
0.0,-27.11,30.0,0.0,0.1,,0.1,0.3
0.0,-28.11,30.0,0.0,0.1,,0.1,0.3
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-25.76,30.0,1.0,0.1,,2.475,0.35
0.0,-25.92,30.0,1.0,0.1,,2.475,0.35
0.0,-25.56,30.0,1.0,0.1,,2.475,0.35
0.0,-25.14,30.0,1.0,0.1,,2.475,0.35
0.0,-24.55,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-26.91,30.0,1.0,0.1,,2.475,0.35
0.0,-26.95,30.0,0.0,0.1,,0.1,0.3
0.0,-22.74,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.18,30.0,1.0,0.1,,2.475,0.35
0.0,-33.12,30.0,1.0,0.1,,2.475,0.35
0.0,-27.04,30.0,0.0,0.1,,0.1,0.3
0.0,-23.36,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.3,30.0,0.0,0.1,,0.1,0.3
0.0,-23.35,30.0,2.0,0.1,,2.85,0.4
0.0,-24.5,30.0,1.0,0.1,,2.475,0.35
0.0,-22.37,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-20.37,30.0,5.0,0.1,,4.175,0.55
0.0,-22.53,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-23.12,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-24.9,30.0,1.0,0.1,,2.475,0.35
0.0,-26.9,30.0,0.0,0.1,,0.1,0.3
