agent,seed,episodes,steps,risk_scale,kappa,lambda,mix,pgf_neto,tripwires,robustez,flexibilidad,reward_total,safety_adj_reward,sau_beta1,sau_beta2,filename
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.557120727236335,0.0,,,-20.0,-20.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.3165056798731905,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.7722915415554649,1.0,,,-35.0,-12.875780441000481,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,220.0,220.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,345.0,345.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,30.0,30.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.9115717233645486,1.0,,,-40.0,-14.715177646857693,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.6330113597463811,1.0,,,-30.0,-11.03638323514327,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.4178405454272512,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,195.0,195.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,270.0,270.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.7722915415554649,1.0,,,-35.0,-12.875780441000481,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,30.0,30.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.557120727236335,0.0,,,-20.0,-20.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,90.0,90.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,120.0,120.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,195.0,195.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-1.2660227194927622,2.0,,,-60.0,-8.120116994196762,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.7722915415554649,1.0,,,-35.0,-12.875780441000481,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,190.0,190.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.595066043491358,0.0,,,-25.0,-25.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.3165056798731905,0.0,,,120.0,120.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,45.0,45.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.6330113597463811,1.0,,,-30.0,-11.03638323514327,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.3165056798731905,0.0,,,150.0,150.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.3165056798731905,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.4178405454272512,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,45.0,45.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,105.0,105.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.4557858616822743,0.0,,,265.0,265.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.6330113597463811,0.0,,,-30.0,-30.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,90.0,90.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-1.0887972214286554,0.0,,,-50.0,-50.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.6330113597463811,0.0,,,-30.0,-30.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.4178405454272512,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,225.0,225.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.3165056798731905,0.0,,,90.0,90.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.6330113597463811,0.0,,,165.0,165.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-1.2660227194927622,2.0,,,-60.0,-8.120116994196762,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,150.0,150.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.4178405454272512,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.3165056798731905,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.4178405454272512,0.0,,,-15.0,-15.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-1.9353507407200223,3.0,,,-110.0,-5.4765775204650335,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.9495170396195716,1.0,,,-45.0,-16.554574852714904,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,135.0,135.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,60.0,60.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.3165056798731905,0.0,,,150.0,150.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,195.0,195.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
dqn_control,42,,,1.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed42_risk1.5_dqn_control.csv
