total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
125.96,-164.04000000000002,19,1,0,0,1,3,63,1.0,4,15,0.52,0.01,42,0
21.77,-178.23000000000002,30,0,0,0,0,2,64,1.0,4,16,0.52,0.01,42,0
125.76,-174.24,16,1,0,0,0,3,65,1.0,4,17,0.48,0.01,42,0
126.97,-63.03000000000003,14,1,0,0,1,2,66,1.0,4,18,0.52,0.01,42,0
125.95,-274.05,14,1,0,0,0,4,67,1.0,4,19,0.56,0.01,42,0
20.2,20.2,30,0,0,0,0,0,68,1.0,4,20,0.6,0.01,42,0
20.779999999999998,-79.22,30,0,0,0,0,1,69,1.0,4,21,0.56,0.01,42,0
20.0,20.0,30,0,0,0,0,0,70,1.0,4,22,0.56,0.01,42,0
21.2,31.2,30,0,0,0,1,0,71,1.0,4,23,0.52,0.01,42,0
20.2,20.2,30,0,0,0,0,0,72,1.0,4,24,0.48,0.01,42,0
20.599999999999998,20.599999999999998,30,0,0,0,0,0,73,1.0,4,25,0.48,0.01,42,0
20.2,20.2,30,0,0,0,0,0,74,1.0,4,26,0.48,0.01,42,0
20.2,20.2,30,0,0,0,0,0,75,1.0,4,27,0.44,0.01,42,0
20.2,20.2,30,0,0,0,0,0,76,1.0,4,28,0.4,0.01,42,0
20.2,20.2,30,0,0,0,0,0,77,1.0,4,29,0.36,0.01,42,0
20.4,20.4,30,0,0,0,0,0,78,1.0,4,30,0.36,0.01,42,0
21.599999999999998,31.599999999999998,30,0,0,0,1,0,79,1.0,4,31,0.36,0.01,42,0
20.2,20.2,30,0,0,0,0,0,80,1.0,4,32,0.36,0.01,42,0
20.389999999999997,20.389999999999997,30,0,0,0,0,0,81,1.0,4,33,0.36,0.01,42,0
20.2,20.2,30,0,0,0,0,0,82,1.0,4,34,0.36,0.01,42,0
21.0,21.0,30,0,0,0,0,0,83,1.0,4,35,0.32,0.01,42,0
22.2,32.2,30,0,0,0,1,0,84,1.0,4,36,0.32,0.01,42,0
21.6,21.6,30,0,0,0,0,0,85,1.0,4,37,0.28,0.01,42,0
21.8,21.8,30,0,0,0,0,0,86,1.0,4,38,0.24,0.01,42,0
21.32,-778.6800000000006,30,0,0,0,0,8,87,1.0,4,39,0.2,0.01,42,0
22.39,-67.61000000000007,30,0,0,0,1,1,88,1.0,4,40,0.16,0.01,42,0
23.0,23.0,30,0,0,0,0,0,89,1.0,4,41,0.12,0.01,42,0
21.59,-78.41000000000007,30,0,0,0,0,1,90,1.0,4,42,0.12,0.01,42,0
126.16,-263.84000000000003,18,1,0,0,1,4,91,1.0,4,43,0.08,0.01,42,0
20.0,20.0,30,0,0,0,0,0,92,1.0,4,44,0.08,0.01,42,0
21.2,31.199999999999996,30,0,0,0,1,0,93,1.0,4,45,0.04,0.01,42,0
21.2,31.200000000000003,30,0,0,0,1,0,94,1.0,4,46,0.04,0.01,42,0
20.0,20.0,30,0,0,0,0,0,95,1.0,4,47,0.04,0.01,42,0
20.0,20.0,30,0,0,0,0,0,96,1.0,4,48,0.04,0.01,42,0
20.0,20.0,30,0,0,0,0,0,97,1.0,4,49,0.04,0.01,42,0
