episode,total_reward,pgf_mean,success,steps
1720,-24.0,5.5,0,30
1721,-24.0,5.5,0,30
1722,-24.0,5.5,0,30
1723,-24.0,5.5,0,30
1724,-23.8,5.5,0,30
1725,-24.0,5.5,0,30
1726,-24.0,5.5,0,30
1727,-24.0,5.5,0,30
1728,-24.0,5.5,0,30
1729,-24.0,5.5,0,30
1730,-24.0,5.5,0,30
1731,-24.0,5.5,0,30
1732,-24.0,5.5,0,30
1733,-24.0,5.5,0,30
1734,-24.0,5.5,0,30
1735,-24.0,5.5,0,30
1736,-24.0,5.5,0,30
1737,-24.0,5.5,0,30
1738,-24.0,5.499767866363652,0,30
1739,-24.0,5.5,0,30
1740,-24.0,5.5,0,30
1741,-24.0,5.5,0,30
1742,-24.0,5.5,0,30
1743,-24.0,5.5,0,30
1744,-24.0,5.5,0,30
1745,-24.0,5.5,0,30
1746,-24.0,5.5,0,30
1747,-24.0,5.499535732727302,0,30
1748,-23.8,5.5,0,30
1749,-24.0,5.5,0,30
1750,-24.0,5.5,0,30
1751,-24.0,5.5,0,30
1752,-24.0,5.5,0,30
1753,-24.0,5.5,0,30
1754,-24.0,5.5,0,30
1755,-24.0,5.5,0,30
1756,-24.0,5.5,0,30
1757,-24.0,5.5,0,30
1758,-24.0,5.5,0,30
1759,-24.0,5.5,0,30
1760,-24.0,5.5,0,30
1761,-24.0,5.5,0,30
1762,-24.0,5.5,0,30
1763,-24.0,5.5,0,30
1764,-24.0,5.5,0,30
1765,-24.0,5.499767866363651,0,30
1766,-24.0,5.499767866363652,0,30
1767,-24.0,5.5,0,30
1768,-24.0,5.5,0,30
1769,-24.0,5.5,0,30
1770,-24.0,5.5,0,30
1771,-24.0,5.5,0,30
1772,-25.3,5.486812263338617,0,30
1773,-24.0,5.5,0,30
1774,-24.0,5.5,0,30
1775,-24.0,5.5,0,30
1776,-24.0,5.5,0,30
1777,-24.0,5.5,0,30
1778,-24.0,5.499767866363651,0,30
1779,-24.0,5.5,0,30
1780,-24.0,5.499767866363651,0,30
1781,-25.060000000000002,5.49814293090921,0,30
1782,-24.0,5.5,0,30
1783,-24.0,5.5,0,30
1784,-24.0,5.5,0,30
1785,-24.0,5.5,0,30
1786,-24.0,5.5,0,30
1787,-24.0,5.5,0,30
1788,-24.0,5.5,0,30
1789,-24.0,5.5,0,30
1790,-24.0,5.5,0,30
1791,-24.0,5.5,0,30
1792,-24.0,5.5,0,30
1793,-24.0,5.5,0,30
1794,-24.0,5.5,0,30
1795,-24.0,5.5,0,30
1796,-24.0,5.5,0,30
1797,-23.900000000000002,5.497214396363816,0,30
1798,-24.0,5.5,0,30
1799,-24.0,5.5,0,30
1800,-24.0,5.5,0,30
1801,-23.8,5.5,0,30
1802,-24.0,5.499767866363651,0,30
1803,-24.0,5.5,0,30
1804,-24.0,5.5,0,30
1805,-24.01,5.499535732727302,0,30
1806,-24.0,5.5,0,30
1807,-24.0,5.5,0,30
1808,-24.01,5.499535732727302,0,30
1809,-24.0,5.5,0,30
1810,-24.0,5.5,0,30
1811,-24.0,5.5,0,30
1812,-24.0,5.5,0,30
1813,-24.0,5.5,0,30
1814,-24.0,5.5,0,30
1815,-24.0,5.5,0,30
1816,-24.0,5.5,0,30
1817,-24.0,5.5,0,30
1818,-24.0,5.5,0,30
1819,-24.0,5.5,0,30
1820,-24.0,5.5,0,30
1821,-24.0,5.5,0,30
1822,-24.0,5.5,0,30
1823,-24.01,5.499535732727302,0,30
1824,-24.0,5.5,0,30
1825,-24.0,5.5,0,30
1826,-24.0,5.5,0,30
1827,-24.07,5.4981429309092125,0,30
1828,-24.0,5.499535732727304,0,30
1829,-24.0,5.499767866363651,0,30
1830,-24.0,5.5,0,30
1831,-24.0,5.5,0,30
1832,-24.0,5.5,0,30
1833,-24.0,5.5,0,30
1834,-23.8,5.5,0,30
1835,-24.0,5.5,0,30
1836,-24.0,5.5,0,30
1837,-24.0,5.5,0,30
1838,-24.01,5.499535732727302,0,30
1839,-24.0,5.5,0,30
1840,-24.0,5.5,0,30
1841,-24.0,5.499767866363651,0,30
1842,-24.0,5.5,0,30
1843,-24.0,5.5,0,30
1844,-24.0,5.499535732727302,0,30
1845,-24.3,5.48634799606592,0,30
1846,-24.0,5.5,0,30
1847,-24.0,5.5,0,30
1848,-24.0,5.499535732727304,0,30
1849,-24.0,5.5,0,30
1850,-24.0,5.5,0,30
1851,-24.0,5.5,0,30
1852,-25.130000000000003,5.49675012909112,0,30
1853,-24.01,5.499535732727302,0,30
1854,-24.0,5.5,0,30
1855,-26.83,5.446320518809074,0,30
1856,-25.3,5.460436790015851,0,30
1857,-24.0,5.5,0,30
1858,-24.02,5.499303599090954,0,30
1859,-24.0,5.5,0,30
1860,-24.0,5.5,0,30
1861,-24.0,5.5,0,30
1862,-24.0,5.5,0,30
1863,-24.0,5.5,0,30
1864,-24.0,5.5,0,30
1865,-24.0,5.499535732727304,0,30
1866,-24.0,5.5,0,30
1867,-24.0,5.5,0,30
1868,-24.0,5.5,0,30
1869,-24.0,5.5,0,30
1870,-24.0,5.5,0,30
1871,-24.0,5.5,0,30
1872,-24.0,5.5,0,30
1873,-24.0,5.5,0,30
1874,-24.0,5.5,0,30
1875,-24.0,5.5,0,30
1876,-24.0,5.5,0,30
1877,-24.0,5.5,0,30
1878,-24.0,5.5,0,30
1879,-24.0,5.499303599090954,0,30
1880,-24.0,5.5,0,30
1881,-24.0,5.5,0,30
1882,-24.01,5.499535732727304,0,30
1883,-24.0,5.5,0,30
1884,-24.0,5.5,0,30
1885,-24.0,5.5,0,30
1886,-24.0,5.5,0,30
1887,-24.0,5.5,0,30
1888,-24.0,5.5,0,30
1889,-24.0,5.5,0,30
1890,-24.0,5.5,0,30
1891,-24.0,5.5,0,30
1892,-24.0,5.5,0,30
1893,-24.0,5.5,0,30
1894,-24.0,5.5,0,30
1895,-24.0,5.499767866363651,0,30
1896,-24.0,5.5,0,30
1897,-24.0,5.5,0,30
1898,-24.0,5.499767866363651,0,30
1899,-24.0,5.499767866363652,0,30
1900,-24.81,5.499767866363651,0,30
1901,-24.0,5.5,0,30
1902,-24.0,5.5,0,30
1903,-24.0,5.499767866363651,0,30
1904,-24.0,5.499767866363651,0,30
1905,-23.8,5.5,0,30
1906,-29.38,5.194687833987083,0,30
1907,-24.0,5.5,0,30
1908,-23.8,5.5,0,30
1909,-24.0,5.5,0,30
1910,-24.0,5.5,0,30
1911,-24.0,5.5,0,30
1912,-24.0,5.499767866363651,0,30
1913,-24.0,5.5,0,30
1914,-24.0,5.5,0,30
1915,-24.0,5.5,0,30
1916,-24.0,5.499767866363651,0,30
1917,-24.05,5.498607198181909,0,30
1918,-24.0,5.499535732727304,0,30
1919,-24.0,5.5,0,30
1920,-24.0,5.499767866363652,0,30
1921,-24.0,5.5,0,30
1922,-24.0,5.5,0,30
1923,-24.0,5.5,0,30
1924,-24.0,5.5,0,30
1925,-24.0,5.5,0,30
1926,-24.0,5.499767866363652,0,30
1927,-23.8,5.5,0,30
1928,-24.0,5.499767866363651,0,30
1929,-24.0,5.5,0,30
1930,-24.0,5.5,0,30
1931,-24.0,5.5,0,30
1932,-24.0,5.5,0,30
1933,-24.0,5.5,0,30
1934,-24.0,5.5,0,30
1935,-25.05,5.49860719818191,0,30
1936,-24.0,5.5,0,30
1937,-25.01,5.499303599090954,0,30
1938,-23.8,5.5,0,30
1939,-24.0,5.5,0,30
1940,-24.0,5.5,0,30
1941,-24.0,5.5,0,30
1942,-24.0,5.499767866363652,0,30
1943,-24.0,5.5,0,30
1944,-24.0,5.5,0,30
1945,-24.0,5.499767866363652,0,30
1946,-24.0,5.5,0,30
1947,-24.0,5.5,0,30
1948,-24.0,5.5,0,30
1949,-24.0,5.5,0,30
1950,-24.0,5.5,0,30
1951,-24.0,5.5,0,30
1952,-24.0,5.5,0,30
1953,-24.0,5.5,0,30
1954,-24.0,5.5,0,30
1955,-24.0,5.5,0,30
1956,-24.01,5.499535732727304,0,30
1957,-24.0,5.5,0,30
1958,-24.0,5.5,0,30
1959,-24.0,5.5,0,30
1960,-24.0,5.499767866363652,0,30
1961,-24.0,5.5,0,30
1962,-24.0,5.5,0,30
1963,-24.0,5.5,0,30
1964,-24.0,5.5,0,30
1965,-24.0,5.5,0,30
1966,-24.0,5.5,0,30
1967,-23.8,5.5,0,30
1968,-24.0,5.5,0,30
1969,-24.0,5.5,0,30
1970,-23.8,5.5,0,30
1971,-24.0,5.5,0,30
1972,-24.0,5.5,0,30
1973,-24.0,5.5,0,30
1974,-24.01,5.499071465454605,0,30
1975,-24.0,5.5,0,30
1976,-23.8,5.5,0,30
1977,-24.0,5.5,0,30
1978,-24.0,5.5,0,30
1979,-24.0,5.5,0,30
1980,-24.0,5.5,0,30
1981,-24.0,5.5,0,30
1982,-24.0,5.5,0,30
1983,-24.01,5.499303599090954,0,30
1984,-24.0,5.5,0,30
1985,-24.01,5.499535732727304,0,30
1986,-24.0,5.5,0,30
1987,-24.0,5.499535732727302,0,30
1988,-24.0,5.5,0,30
1989,-24.01,5.499303599090954,0,30
1990,-24.0,5.499767866363651,0,30
1991,-24.0,5.5,0,30
1992,-24.06,5.49837506454556,0,30
1993,-24.0,5.5,0,30
1994,-24.0,5.5,0,30
1995,-25.1,5.497446530000164,0,30
1996,-24.0,5.5,0,30
1997,-24.0,5.5,0,30
1998,-24.0,5.5,0,30
1999,-24.0,5.5,0,30
2000,-25.14,5.496517995454771,0,30
2001,-23.8,5.5,0,30
2002,-24.0,5.5,0,30
2003,-24.0,5.499767866363651,0,30
2004,-24.01,5.499535732727304,0,30
2005,-24.0,5.5,0,30
2006,-24.0,5.5,0,30
2007,-24.0,5.499535732727304,0,30
2008,-24.0,5.499767866363651,0,30
2009,-24.04,5.4988393318182585,0,30
2010,-24.0,5.5,0,30
2011,-24.0,5.5,0,30
2012,-24.08,5.497910797272865,0,30
2013,-24.0,5.499767866363651,0,30
2014,-24.0,5.5,0,30
2015,-24.81,5.499767866363651,0,30
2016,-24.0,5.5,0,30
2017,-24.0,5.5,0,30
2018,-24.0,5.499303599090954,0,30
2019,-24.0,5.5,0,30
2020,-24.0,5.5,0,30
2021,-24.0,5.5,0,30
2022,-24.0,5.5,0,30
2023,-24.0,5.5,0,30
2024,-24.0,5.5,0,30
2025,-24.0,5.5,0,30
2026,-24.0,5.5,0,30
2027,-24.0,5.499767866363651,0,30
2028,-24.0,5.5,0,30
2029,-24.02,5.499303599090954,0,30
2030,-24.0,5.5,0,30
2031,-24.0,5.499767866363652,0,30
2032,-24.0,5.5,0,30
2033,-24.0,5.5,0,30
2034,-24.0,5.5,0,30
2035,-24.07,5.498142930909211,0,30
2036,-24.0,5.499767866363651,0,30
2037,-24.0,5.5,0,30
2038,-24.0,5.5,0,30
2039,-24.05,5.49837506454556,0,30
2040,-24.0,5.5,0,30
2041,-24.81,5.499535732727302,0,30
2042,-24.0,5.5,0,30
2043,-24.0,5.5,0,30
2044,-24.0,5.5,0,30
2045,-24.0,5.5,0,30
2046,-24.0,5.5,0,30
2047,-24.0,5.5,0,30
2048,-24.0,5.5,0,30
2049,-24.0,5.499767866363651,0,30
2050,-24.0,5.5,0,30
2051,-24.0,5.5,0,30
2052,-24.0,5.5,0,30
2053,-24.0,5.5,0,30
2054,-24.0,5.5,0,30
2055,-24.0,5.5,0,30
2056,-24.0,5.5,0,30
2057,-24.13,5.496750129091121,0,30
2058,-24.0,5.499535732727302,0,30
2059,-24.0,5.5,0,30
2060,-24.0,5.5,0,30
2061,-24.0,5.499767866363651,0,30
2062,-24.0,5.5,0,30
2063,-24.0,5.5,0,30
2064,-24.0,5.499767866363651,0,30
2065,-24.0,5.5,0,30
2066,-24.03,5.499071465454606,0,30
2067,-24.0,5.5,0,30
2068,-24.0,5.5,0,30
2069,-24.0,5.499767866363652,0,30
2070,-24.0,5.5,0,30
2071,-24.0,5.5,0,30
2072,-24.0,5.5,0,30
2073,-24.0,5.5,0,30
2074,-24.0,5.5,0,30
2075,-24.0,5.499535732727302,0,30
2076,-24.0,5.5,0,30
2077,-24.0,5.5,0,30
2078,-24.0,5.5,0,30
2079,-24.0,5.5,0,30
2080,-24.01,5.499303599090954,0,30
2081,-24.01,5.499535732727302,0,30
2082,-24.0,5.499767866363651,0,30
2083,-24.0,5.5,0,30
2084,-24.0,5.5,0,30
2085,-24.0,5.5,0,30
2086,-24.0,5.5,0,30
2087,-24.0,5.5,0,30
2088,-24.0,5.5,0,30
2089,-24.0,5.5,0,30
2090,-24.0,5.5,0,30
2091,-23.8,5.5,0,30
2092,-24.0,5.5,0,30
2093,-23.8,5.5,0,30
2094,-24.0,5.5,0,30
2095,-24.0,5.5,0,30
2096,-24.0,5.5,0,30
2097,-24.05,5.498607198181906,0,30
2098,-24.0,5.5,0,30
2099,-24.0,5.5,0,30
2100,-24.0,5.5,0,30
2101,-24.0,5.5,0,30
2102,-24.0,5.5,0,30
2103,-24.0,5.5,0,30
2104,-24.0,5.499767866363652,0,30
2105,-24.0,5.5,0,30
2106,-24.0,5.5,0,30
2107,-24.0,5.5,0,30
2108,-24.0,5.5,0,30
2109,-24.0,5.499767866363652,0,30
2110,-24.0,5.5,0,30
2111,-24.0,5.5,0,30
2112,-24.0,5.5,0,30
2113,-24.0,5.5,0,30
2114,-24.0,5.5,0,30
2115,-24.0,5.499767866363652,0,30
2116,-24.0,5.5,0,30
2117,-24.0,5.499767866363651,0,30
2118,-24.0,5.499767866363651,0,30
2119,-24.0,5.5,0,30
2120,-24.81,5.499767866363651,0,30
2121,-24.0,5.5,0,30
2122,-24.0,5.499767866363651,0,30
2123,-24.0,5.499767866363651,0,30
2124,-24.0,5.5,0,30
2125,-24.0,5.5,0,30
2126,-24.81,5.499767866363651,0,30
2127,-24.0,5.5,0,30
2128,-24.0,5.5,0,30
2129,-24.0,5.5,0,30
2130,-24.0,5.5,0,30
2131,-24.0,5.5,0,30
2132,-24.0,5.5,0,30
2133,-24.0,5.5,0,30
2134,-24.0,5.5,0,30
2135,-24.0,5.5,0,30
2136,-24.0,5.499767866363651,0,30
2137,-23.8,5.5,0,30
2138,-23.8,5.5,0,30
2139,-24.0,5.5,0,30
2140,-24.0,5.5,0,30
2141,-24.0,5.5,0,30
2142,-24.0,5.5,0,30
2143,-24.0,5.5,0,30
2144,-24.0,5.5,0,30
2145,-25.14,5.49651799545477,0,30
2146,-24.0,5.5,0,30
2147,-23.810000000000002,5.499535732727302,0,30
2148,-23.8,5.5,0,30
2149,-24.0,5.5,0,30
2150,-24.0,5.5,0,30
2151,-24.0,5.5,0,30
2152,-24.0,5.5,0,30
2153,-24.0,5.5,0,30
2154,-24.0,5.5,0,30
2155,-24.0,5.499767866363651,0,30
2156,-24.0,5.5,0,30
2157,-24.0,5.5,0,30
2158,-24.0,5.5,0,30
2159,-24.0,5.5,0,30
2160,-24.0,5.5,0,30
2161,-24.0,5.5,0,30
2162,-24.0,5.499767866363651,0,30
2163,-24.0,5.5,0,30
2164,-24.0,5.5,0,30
2165,-24.0,5.5,0,30
2166,-24.0,5.5,0,30
2167,-24.0,5.5,0,30
2168,-24.0,5.5,0,30
2169,-24.0,5.5,0,30
2170,-35.3,5.08533598938637,0,25
2171,-24.0,5.5,0,30
2172,-24.0,5.499303599090953,0,30
2173,-23.8,5.5,0,30
2174,-24.0,5.5,0,30
2175,-24.0,5.499535732727304,0,30
2176,-24.0,5.5,0,30
2177,-24.0,5.5,0,30
2178,-24.0,5.5,0,30
2179,-24.0,5.499767866363651,0,30
2180,-24.0,5.5,0,30
2181,-24.0,5.5,0,30
2182,-23.91,5.497214396363817,0,30
2183,-24.0,5.5,0,30
2184,-24.0,5.5,0,30
2185,-24.0,5.5,0,30
2186,-24.0,5.5,0,30
2187,-24.0,5.5,0,30
2188,-24.0,5.5,0,30
2189,-24.0,5.5,0,30
2190,-24.0,5.499767866363651,0,30
2191,-23.8,5.5,0,30
2192,-24.0,5.5,0,30
2193,-23.8,5.5,0,30
2194,-24.0,5.5,0,30
2195,-24.0,5.5,0,30
2196,-24.0,5.5,0,30
2197,-24.0,5.5,0,30
2198,-24.0,5.5,0,30
2199,-24.0,5.5,0,30
2200,-24.0,5.5,0,30
2201,-24.0,5.5,0,30
2202,-24.0,5.5,0,30
2203,-24.0,5.5,0,30
2204,-24.0,5.5,0,30
2205,-24.0,5.5,0,30
2206,-24.0,5.5,0,30
2207,-24.0,5.5,0,30
2208,-24.0,5.5,0,30
2209,-24.0,5.5,0,30
2210,-24.03,5.499303599090953,0,30
2211,-23.8,5.5,0,30
2212,-24.0,5.5,0,30
2213,-24.0,5.5,0,30
2214,-24.0,5.5,0,30
2215,-24.0,5.5,0,30
2216,-23.8,5.5,0,30
2217,-24.02,5.499303599090954,0,30
2218,-24.0,5.5,0,30
2219,-24.0,5.5,0,30
2220,-24.0,5.5,0,30
2221,-24.0,5.499535732727304,0,30
2222,-23.8,5.5,0,30
2223,-24.0,5.5,0,30
2224,-24.0,5.5,0,30
2225,-24.0,5.5,0,30
2226,-24.0,5.5,0,30
2227,-24.0,5.5,0,30
2228,-24.0,5.5,0,30
2229,-24.0,5.5,0,30
2230,-24.0,5.5,0,30
2231,-24.0,5.5,0,30
2232,-24.0,5.5,0,30
2233,-24.0,5.5,0,30
2234,-24.0,5.5,0,30
2235,-24.0,5.5,0,30
2236,-24.0,5.499767866363651,0,30
2237,-24.0,5.5,0,30
2238,-24.0,5.5,0,30
2239,-24.0,5.5,0,30
2240,-24.0,5.499767866363651,0,30
2241,-24.8,5.473624526677233,0,30
2242,-24.81,5.499767866363651,0,30
2243,-24.0,5.5,0,30
2244,-24.0,5.5,0,30
2245,-24.0,5.5,0,30
2246,-24.0,5.5,0,30
2247,-24.0,5.5,0,30
2248,-24.0,5.5,0,30
2249,-24.0,5.5,0,30
2250,-24.0,5.5,0,30
2251,-23.8,5.5,0,30
2252,-24.0,5.5,0,30
2253,-24.0,5.499767866363651,0,30
2254,-24.0,5.5,0,30
2255,-24.0,5.5,0,30
2256,-24.0,5.5,0,30
2257,-24.0,5.5,0,30
2258,-24.0,5.5,0,30
2259,-24.0,5.5,0,30
2260,-24.0,5.5,0,30
2261,-24.0,5.499303599090954,0,30
2262,-24.0,5.5,0,30
2263,-24.0,5.5,0,30
2264,-24.0,5.5,0,30
2265,-24.0,5.499535732727304,0,30
2266,-24.0,5.5,0,30
2267,-24.0,5.499767866363651,0,30
2268,-24.0,5.5,0,30
2269,-24.0,5.5,0,30
2270,-24.0,5.5,0,30
2271,-24.0,5.5,0,30
2272,-24.0,5.5,0,30
2273,-24.0,5.499535732727304,0,30
2274,-24.0,5.5,0,30
2275,-24.0,5.5,0,30
2276,-24.0,5.5,0,30
2277,-25.040000000000003,5.498839331818256,0,30
2278,-24.0,5.5,0,30
2279,-24.0,5.5,0,30
2280,-24.0,5.499767866363652,0,30
2281,-24.0,5.5,0,30
2282,-24.0,5.5,0,30
2283,-24.0,5.5,0,30
2284,-24.0,5.5,0,30
2285,-24.0,5.5,0,30
2286,-23.8,5.5,0,30
2287,-24.0,5.499303599090954,0,30
2288,-24.0,5.5,0,30
2289,-24.0,5.499767866363651,0,30
2290,-24.0,5.5,0,30
2291,-24.0,5.5,0,30
2292,-24.849999999999998,5.49860719818191,0,30
2293,-24.0,5.5,0,30
2294,-25.020000000000003,5.499303599090953,0,30
2295,-25.17,5.495821594545726,0,30
2296,-24.0,5.499767866363651,0,30
2297,-24.0,5.5,0,30
2298,-24.0,5.5,0,30
2299,-24.0,5.5,0,30
2300,-24.0,5.5,0,30
2301,-24.0,5.5,0,30
2302,-24.0,5.499767866363652,0,30
2303,-24.0,5.5,0,30
2304,-24.0,5.5,0,30
2305,-24.0,5.5,0,30
2306,-24.0,5.5,0,30
2307,-24.0,5.5,0,30
2308,-24.0,5.5,0,30
2309,-24.0,5.5,0,30
2310,-24.0,5.5,0,30
2311,-24.0,5.5,0,30
2312,-24.0,5.499767866363651,0,30
2313,-24.0,5.5,0,30
2314,-24.0,5.5,0,30
2315,-24.0,5.5,0,30
2316,-24.0,5.5,0,30
2317,-24.0,5.5,0,30
2318,-25.4,5.457883320016018,0,30
2319,-24.0,5.5,0,30
2320,-24.0,5.499767866363651,0,30
2321,-24.0,5.5,0,30
2322,-24.31,5.48634799606592,0,30
2323,-24.0,5.5,0,30
2324,-24.01,5.499535732727304,0,30
2325,-24.0,5.5,0,30
2326,-24.0,5.5,0,30
2327,-24.0,5.5,0,30
2328,-24.0,5.5,0,30
2329,-24.0,5.5,0,30
2330,-24.0,5.5,0,30
2331,-24.0,5.5,0,30
2332,-24.0,5.499767866363652,0,30
2333,-24.0,5.499767866363651,0,30
2334,-24.0,5.5,0,30
2335,-24.0,5.5,0,30
2336,-24.0,5.5,0,30
2337,-24.0,5.5,0,30
2338,-24.0,5.5,0,30
2339,-24.0,5.5,0,30
2340,-24.0,5.5,0,30
2341,-23.8,5.5,0,30
2342,-24.0,5.499767866363652,0,30
2343,-24.0,5.5,0,30
2344,-24.0,5.5,0,30
2345,-24.0,5.5,0,30
2346,-24.0,5.5,0,30
2347,-24.0,5.499767866363651,0,30
2348,-24.0,5.5,0,30
2349,-24.0,5.5,0,30
2350,-24.0,5.5,0,30
2351,-24.0,5.5,0,30
2352,-24.0,5.5,0,30
2353,-24.0,5.5,0,30
2354,-24.0,5.5,0,30
2355,-27.34,5.432900648511343,0,30
2356,-24.0,5.5,0,30
2357,-24.0,5.5,0,30
2358,-24.0,5.499767866363652,0,30
2359,-24.01,5.499535732727304,0,30
2360,-25.12,5.49675012909112,0,30
2361,-24.0,5.5,0,30
2362,-24.0,5.5,0,30
2363,-24.0,5.5,0,30
2364,-24.0,5.5,0,30
2365,-23.8,5.5,0,30
2366,-23.84,5.498839331818256,0,30
2367,-24.0,5.499767866363652,0,30
2368,-24.0,5.5,0,30
2369,-24.0,5.5,0,30
2370,-24.0,5.5,0,30
2371,-24.0,5.5,0,30
2372,-24.0,5.5,0,30
2373,-24.0,5.5,0,30
2374,-24.0,5.5,0,30
2375,-24.0,5.5,0,30
2376,-24.0,5.5,0,30
2377,-24.0,5.5,0,30
2378,-24.0,5.5,0,30
2379,-24.0,5.5,0,30
2380,-24.0,5.5,0,30
2381,-24.0,5.5,0,30
2382,-24.0,5.5,0,30
2383,-23.8,5.5,0,30
2384,-24.0,5.5,0,30
2385,-24.0,5.5,0,30
2386,-24.0,5.5,0,30
2387,-24.0,5.5,0,30
2388,-24.0,5.5,0,30
2389,-24.0,5.5,0,30
2390,-24.0,5.5,0,30
2391,-24.0,5.5,0,30
2392,-24.0,5.5,0,30
2393,-25.020000000000003,5.499303599090953,0,30
2394,-24.0,5.5,0,30
2395,-24.0,5.5,0,30
2396,-24.0,5.5,0,30
2397,-24.0,5.5,0,30
2398,-24.0,5.499767866363651,0,30
2399,-24.0,5.499535732727304,0,30
2400,-24.0,5.499535732727302,0,30
2401,-24.0,5.5,0,30
2402,-24.0,5.5,0,30
2403,-24.0,5.5,0,30
2404,-24.0,5.5,0,30
2405,-24.0,5.5,0,30
2406,-24.0,5.499767866363651,0,30
2407,-24.0,5.5,0,30
2408,-24.0,5.5,0,30
2409,-24.0,5.5,0,30
2410,-24.0,5.5,0,30
2411,-24.0,5.5,0,30
2412,-24.0,5.5,0,30
2413,-24.0,5.5,0,30
2414,-24.0,5.5,0,30
2415,-24.0,5.499767866363651,0,30
2416,-24.0,5.5,0,30
2417,-24.0,5.5,0,30
2418,-24.0,5.5,0,30
2419,-24.0,5.5,0,30
2420,-24.0,5.5,0,30
2421,-24.0,5.499767866363651,0,30
2422,-24.0,5.5,0,30
2423,-23.8,5.5,0,30
2424,-24.0,5.5,0,30
2425,-24.0,5.5,0,30
2426,-24.0,5.5,0,30
2427,-24.0,5.5,0,30
2428,-24.0,5.499767866363651,0,30
2429,-24.0,5.5,0,30
2430,-25.03,5.4990714654546045,0,30
2431,-24.0,5.5,0,30
2432,-24.0,5.499767866363652,0,30
2433,-24.0,5.5,0,30
2434,-24.0,5.5,0,30
2435,-24.0,5.5,0,30
2436,-24.0,5.499767866363652,0,30
2437,-24.0,5.5,0,30
2438,-24.0,5.5,0,30
2439,-24.0,5.499767866363651,0,30
2440,-23.8,5.5,0,30
2441,-23.8,5.5,0,30
2442,-24.0,5.5,0,30
2443,-24.0,5.5,0,30
2444,-24.0,5.5,0,30
2445,-24.0,5.5,0,30
2446,-24.0,5.5,0,30
2447,-24.0,5.5,0,30
2448,-24.0,5.5,0,30
2449,-24.0,5.5,0,30
2450,-24.0,5.5,0,30
2451,-24.0,5.5,0,30
2452,-24.0,5.5,0,30
2453,-25.060000000000002,5.498142930909209,0,30
2454,-24.0,5.5,0,30
2455,-24.0,5.5,0,30
2456,-23.8,5.5,0,30
2457,-24.0,5.5,0,30
2458,-24.0,5.499767866363651,0,30
2459,-24.0,5.5,0,30
2460,-24.0,5.5,0,30
2461,-25.19,5.495357327273028,0,30
2462,-24.0,5.5,0,30
2463,-24.03,5.499071465454605,0,30
2464,-24.0,5.499767866363651,0,30
2465,-24.0,5.5,0,30
2466,-24.0,5.5,0,30
2467,-24.0,5.499767866363652,0,30
2468,-24.0,5.5,0,30
2469,-24.0,5.5,0,30
2470,-24.0,5.499767866363652,0,30
2471,-24.0,5.5,0,30
2472,-24.0,5.5,0,30
2473,-24.0,5.5,0,30
2474,-24.0,5.5,0,30
2475,-24.81,5.499767866363651,0,30
2476,-24.0,5.5,0,30
2477,-24.0,5.5,0,30
2478,-24.0,5.5,0,30
2479,-23.8,5.499767866363652,0,30
2480,-24.0,5.5,0,30
2481,-24.0,5.5,0,30
2482,-24.0,5.5,0,30
2483,-24.0,5.5,0,30
2484,-24.0,5.5,0,30
2485,-23.8,5.5,0,30
2486,-24.0,5.5,0,30
2487,-24.0,5.5,0,30
2488,-24.0,5.499303599090954,0,30
2489,-24.0,5.5,0,30
2490,-23.8,5.5,0,30
2491,-24.0,5.5,0,30
2492,-24.0,5.5,0,30
2493,-24.0,5.5,0,30
2494,-24.0,5.5,0,30
2495,-24.0,5.5,0,30
2496,-23.84,5.4988393318182585,0,30
2497,-24.0,5.5,0,30
2498,-24.0,5.5,0,30
2499,-24.0,5.5,0,30
2500,-24.0,5.5,0,30
2501,-24.0,5.5,0,30
2502,-24.0,5.5,0,30
2503,-24.0,5.5,0,30
2504,-24.0,5.5,0,30
2505,-24.0,5.5,0,30
2506,-24.0,5.5,0,30
2507,-24.0,5.5,0,30
2508,-24.0,5.5,0,30
2509,-24.0,5.499767866363651,0,30
2510,-24.04,5.4988393318182585,0,30
2511,-24.0,5.5,0,30
2512,-24.0,5.5,0,30
2513,-24.0,5.5,0,30
2514,-24.0,5.5,0,30
2515,-23.8,5.5,0,30
2516,-24.0,5.5,0,30
2517,-24.0,5.5,0,30
2518,-24.0,5.499767866363652,0,30
2519,-24.0,5.5,0,30
2520,-24.0,5.5,0,30
2521,-24.0,5.5,0,30
2522,-24.0,5.5,0,30
2523,-24.01,5.499303599090953,0,30
2524,-24.0,5.5,0,30
2525,-24.0,5.5,0,30
2526,-24.0,5.5,0,30
2527,-24.0,5.5,0,30
2528,-24.0,5.5,0,30
2529,-24.0,5.5,0,30
2530,-24.0,5.499535732727302,0,30
2531,-24.0,5.5,0,30
2532,-24.0,5.499767866363651,0,30
2533,-24.0,5.5,0,30
2534,-24.0,5.5,0,30
2535,-25.05,5.498607198181906,0,30
2536,-24.0,5.5,0,30
2537,-24.0,5.5,0,30
2538,-24.0,5.5,0,30
2539,-24.0,5.5,0,30
2540,-24.0,5.5,0,30
2541,-24.0,5.5,0,30
2542,-24.0,5.5,0,30
2543,-24.0,5.5,0,30
2544,-24.0,5.499767866363651,0,30
2545,-24.0,5.5,0,30
2546,-24.0,5.5,0,30
