total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
126.11,136.10999999999999,18,1,0,0,1,0,31,1.0,4,1,0.76,0.023650553933395897,123,0
125.94,125.94,14,1,0,0,0,0,32,1.0,4,2,0.8,0.022047758717570132,123,0
125.73,125.73,15,1,0,0,0,0,33,1.0,4,3,0.8,0.020450816818411825,123,0
125.54,125.54,16,1,0,0,0,0,34,1.0,4,4,0.84,0.018874695352408037,123,0
125.75,125.75,15,1,0,0,0,0,35,1.0,4,5,0.84,0.0175075817047932,123,0
124.73,134.73000000000002,25,1,0,0,1,0,36,1.0,4,6,0.88,0.015445542985048652,123,0
126.94,136.94,14,1,0,0,1,0,37,1.0,4,7,0.88,0.014398800381387675,123,0
126.76,136.76,15,1,0,0,1,0,38,1.0,4,8,0.88,0.01335588042198471,123,0
127.96,147.96,14,1,0,0,2,0,39,1.0,4,9,0.92,0.012450754000684672,123,0
125.96,125.96,14,1,0,0,0,0,40,1.0,4,10,0.96,0.011606967888870102,123,0
125.94,125.94,14,1,0,0,0,0,41,1.0,4,11,0.96,0.010820365061092144,123,0
125.95,125.95,14,1,0,0,0,0,42,1.0,4,12,0.96,0.010087070213020206,123,0
126.96,136.96,14,1,0,0,1,0,43,1.0,4,13,0.96,0.01,123,0
125.96,135.96,19,1,0,0,1,0,44,1.0,4,14,0.96,0.01,123,0
126.96,136.96,14,1,0,0,1,0,45,1.0,4,15,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,46,1.0,4,16,1.0,0.01,123,0
126.94,136.94,14,1,0,0,1,0,47,1.0,4,17,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,48,1.0,4,18,1.0,0.01,123,0
125.96,125.96,14,1,0,0,0,0,49,1.0,4,19,1.0,0.01,123,0
127.94,147.94,14,1,0,0,2,0,50,1.0,4,20,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,51,1.0,4,21,1.0,0.01,123,0
125.76,125.76,16,1,0,0,0,0,52,1.0,4,22,1.0,0.01,123,0
126.96,136.96,14,1,0,0,1,0,53,1.0,4,23,1.0,0.01,123,0
126.96,136.96,14,1,0,0,1,0,54,1.0,4,24,1.0,0.01,123,0
126.94,136.94,14,1,0,0,1,0,55,1.0,4,25,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,56,1.0,4,26,1.0,0.01,123,0
126.96,136.96,14,1,0,0,1,0,57,1.0,4,27,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,58,1.0,4,28,1.0,0.01,123,0
127.96,147.96,14,1,0,0,2,0,59,1.0,4,29,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,60,1.0,4,30,1.0,0.01,123,0
125.96,125.96,14,1,0,0,0,0,61,1.0,4,31,1.0,0.01,123,0
126.96,136.96,14,1,0,0,1,0,62,1.0,4,32,1.0,0.01,123,0
125.76,125.76,15,1,0,0,0,0,63,1.0,4,33,1.0,0.01,123,0
126.96,136.96,14,1,0,0,1,0,64,1.0,4,34,1.0,0.01,123,0
125.96,125.96,14,1,0,0,0,0,65,1.0,4,35,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,66,1.0,4,36,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,67,1.0,4,37,1.0,0.01,123,0
125.96,125.96,14,1,0,0,0,0,68,1.0,4,38,1.0,0.01,123,0
126.94,136.94,14,1,0,0,1,0,69,1.0,4,39,1.0,0.01,123,0
125.74,125.74,15,1,0,0,0,0,70,1.0,4,40,1.0,0.01,123,0
127.96,147.96,14,1,0,0,2,0,71,1.0,4,41,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,72,1.0,4,42,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,73,1.0,4,43,1.0,0.01,123,0
125.96,125.96,14,1,0,0,0,0,74,1.0,4,44,1.0,0.01,123,0
125.76,125.76,16,1,0,0,0,0,75,1.0,4,45,1.0,0.01,123,0
127.96,147.96,14,1,0,0,2,0,76,1.0,4,46,1.0,0.01,123,0
125.94,125.94,14,1,0,0,0,0,77,1.0,4,47,1.0,0.01,123,0
125.73,125.73,15,1,0,0,0,0,78,1.0,4,48,1.0,0.01,123,0
125.96,125.96,14,1,0,0,0,0,79,1.0,4,49,1.0,0.01,123,0
