risk_scale,seed,agent,reward,tripwires,episodes,robustez,flexibilidad
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
2.0,42,simbiosis,,,1000,,
