episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
153,PGF,117.78,117.78,2,3,8,True,0,0,0.01,0.0,0.25,456,4
154,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
155,PGF,117.99,117.99,1,3,6,True,0,0,0.01,0.0,0.25,456,4
156,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
157,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
158,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
159,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
160,PGF,113.89,113.89,11,0,16,True,0,0,0.01,0.0,0.25,456,4
161,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
162,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
163,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
164,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
165,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
166,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
167,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
168,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
169,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
170,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
171,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
172,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
173,PGF,112.46,112.46,14,0,19,True,0,0,0.01,0.0,0.25,456,4
174,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
175,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
176,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
177,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
178,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
179,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
180,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
181,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
182,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
183,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
184,PGF,117.99,117.99,1,3,6,True,0,0,0.01,0.0,0.25,456,4
185,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
186,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
187,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
188,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
189,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
190,PGF,117.99,117.99,1,3,6,True,0,0,0.01,0.0,0.25,456,4
191,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
192,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
193,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
194,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
195,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
196,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
197,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
198,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
199,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
200,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
201,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
202,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
203,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
204,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
205,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
206,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
207,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
208,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
209,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
210,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
211,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
212,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
213,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
214,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
215,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
216,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
217,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
218,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
219,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
220,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
221,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
222,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
223,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
224,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
225,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
226,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
227,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
228,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
229,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
230,PGF,114.79,114.79,1,0,8,True,0,0,0.01,0.0,0.25,456,4
231,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
232,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
233,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
234,PGF,114.98,114.98,2,0,6,True,0,0,0.01,0.0,0.25,456,4
235,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
236,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
237,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
238,PGF,119.0,119.0,0,4,6,True,0,0,0.01,0.0,0.25,456,4
239,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
240,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
241,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
242,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
243,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
244,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
245,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
246,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
247,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
248,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
249,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
250,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
251,PGF,116.8,116.8,0,2,7,True,0,0,0.01,0.0,0.25,456,4
252,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
253,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
254,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
255,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
256,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
257,PGF,114.8,114.8,0,0,7,True,0,0,0.01,0.0,0.25,456,4
258,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
259,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
260,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
261,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
262,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
263,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
264,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
265,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
266,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
267,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
268,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
269,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
270,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
271,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
272,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
273,PGF,117.99,117.99,1,3,6,True,0,0,0.01,0.0,0.25,456,4
274,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
275,PGF,115.78,115.78,2,1,8,True,0,0,0.01,0.0,0.25,456,4
276,PGF,117.99,117.99,1,3,6,True,0,0,0.01,0.0,0.25,456,4
277,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
278,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
279,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
280,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
281,PGF,117.0,117.0,0,2,6,True,0,0,0.01,0.0,0.25,456,4
282,PGF,115.0,115.0,0,0,6,True,0,0,0.01,0.0,0.25,456,4
283,PGF,115.8,115.8,0,1,7,True,0,0,0.01,0.0,0.25,456,4
284,PGF,118.0,118.0,0,3,6,True,0,0,0.01,0.0,0.25,456,4
285,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
286,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
287,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
288,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
289,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
290,PGF,114.99,114.99,1,0,6,True,0,0,0.01,0.0,0.25,456,4
291,PGF,117.99,117.99,1,3,6,True,0,0,0.01,0.0,0.25,456,4
292,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
293,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
294,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
295,PGF,116.99,116.99,1,2,6,True,0,0,0.01,0.0,0.25,456,4
296,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
297,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
298,PGF,114.78,114.78,2,0,8,True,0,0,0.01,0.0,0.25,456,4
299,PGF,116.0,116.0,0,1,6,True,0,0,0.01,0.0,0.25,456,4
300,PGF,115.99,115.99,1,1,6,True,0,0,0.01,0.0,0.25,456,4
1,Control,21.57,21.57,1,1,30,False,0,0,0.1720768383829392,0.0,0.25,456,4
2,Control,20.79,20.79,0,0,30,False,0,0,0.14805219153934096,0.0,0.25,456,4
3,Control,20.59,20.59,1,1,30,False,0,0,0.12738176517877567,0.0,0.25,456,4
4,Control,22.380000000000003,22.380000000000003,22,1,30,False,0,0,0.10959725709800847,0.0,0.25,456,4
5,Control,21.85,21.85,15,2,30,False,0,0,0.09429574748433718,0.0,0.25,456,4
6,Control,20.47,20.47,13,1,30,False,0,0,0.08113057050030371,0.0,0.25,456,4
7,Control,19.73,19.73,27,0,30,False,0,0,0.06980346033948207,0.0,0.25,456,4
8,Control,22.73,22.73,27,3,30,False,0,0,0.06005779381703479,0.0,0.25,456,4
9,Control,19.53,19.53,27,0,30,False,0,0,0.05167277640144891,0.0,0.25,456,4
10,Control,113.0,113.0,20,2,25,True,0,0,0.04558676935072533,0.0,0.25,456,4
11,Control,114.78,114.78,2,0,7,True,0,0,0.0440149670294671,0.0,0.25,456,4
12,Control,114.98,114.98,2,0,6,True,0,0,0.04271091400561729,0.0,0.25,456,4
13,Control,114.98,114.98,2,0,6,True,0,0,0.04144549680053052,0.0,0.25,456,4
14,Control,111.0,111.0,0,0,26,True,0,0,0.03638123597521533,0.0,0.25,456,4
15,Control,20.79,20.79,1,0,30,False,0,0,0.031301840315393535,0.0,0.25,456,4
16,Control,22.79,22.79,1,2,30,False,0,0,0.026931608585202722,0.0,0.25,456,4
17,Control,20.779999999999998,20.779999999999998,1,0,30,False,0,0,0.02317153028954254,0.0,0.25,456,4
18,Control,21.99,21.99,1,1,30,False,0,0,0.01993641836359496,0.0,0.25,456,4
19,Control,24.39,24.39,1,3,30,False,0,0,0.01715297920343496,0.0,0.25,456,4
